timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1722613054877,7,Login Request-0,302,Found,Thread Group - Login 1-10,text,true,,3730,249,1,1,http://127.0.0.1/shop/login.php,7,0,1
1722613054884,5,Login Request-1,200,OK,Thread Group - Login 1-10,text,true,,10718,124,1,1,http://127.0.0.1/shop/home.php,4,0,0
1722613054976,32,Login Request,200,OK,Thread Group - Login 1-11,text,true,,14448,373,1,1,http://127.0.0.1/shop/home.php,6,0,1
1722613054976,6,Login Request-0,302,Found,Thread Group - Login 1-11,text,true,,3730,249,1,1,http://127.0.0.1/shop/login.php,6,0,1
1722613054983,25,Login Request-1,200,OK,Thread Group - Login 1-11,text,true,,10718,124,1,1,http://127.0.0.1/shop/home.php,24,0,0
1722613055077,11,Login Request,200,OK,Thread Group - Login 1-12,text,true,,14448,373,1,2,http://127.0.0.1/shop/home.php,7,0,1
1722613055077,7,Login Request-0,302,Found,Thread Group - Login 1-12,text,true,,3730,249,1,2,http://127.0.0.1/shop/login.php,7,0,1
1722613055084,4,Login Request-1,200,OK,Thread Group - Login 1-12,text,true,,10718,124,1,2,http://127.0.0.1/shop/home.php,4,0,0
1722613055174,12,Login Request,200,OK,Thread Group - Login 1-13,text,true,,14448,373,1,1,http://127.0.0.1/shop/home.php,6,0,1
1722613055174,6,Login Request-0,302,Found,Thread Group - Login 1-13,text,true,,3730,249,1,1,http://127.0.0.1/shop/login.php,6,0,1
1722613055180,6,Login Request-1,200,OK,Thread Group - Login 1-13,text,true,,10718,124,1,1,http://127.0.0.1/shop/home.php,5,0,0
1722613055276,11,Login Request,200,OK,Thread Group - Login 1-14,text,true,,14448,373,1,1,http://127.0.0.1/shop/home.php,5,0,1
1722613055276,5,Login Request-0,302,Found,Thread Group - Login 1-14,text,true,,3730,249,1,1,http://127.0.0.1/shop/login.php,5,0,1
1722613055281,6,Login Request-1,200,OK,Thread Group - Login 1-14,text,true,,10718,124,1,1,http://127.0.0.1/shop/home.php,5,0,0
1722613055374,11,Login Request,200,OK,Thread Group - Login 1-15,text,true,,14448,373,1,1,http://127.0.0.1/shop/home.php,5,0,1
1722613055374,5,Login Request-0,302,Found,Thread Group - Login 1-15,text,true,,3730,249,1,1,http://127.0.0.1/shop/login.php,5,0,1
1722613055379,6,Login Request-1,200,OK,Thread Group - Login 1-15,text,true,,10718,124,1,1,http://127.0.0.1/shop/home.php,5,0,0
1722613055477,11,Login Request,200,OK,Thread Group - Login 1-16,text,true,,14448,373,1,1,http://127.0.0.1/shop/home.php,6,0,1
1722613055477,6,Login Request-0,302,Found,Thread Group - Login 1-16,text,true,,3730,249,1,1,http://127.0.0.1/shop/login.php,6,0,1
1722613055483,5,Login Request-1,200,OK,Thread Group - Login 1-16,text,true,,10718,124,1,1,http://127.0.0.1/shop/home.php,4,0,0
1722613055574,11,Login Request,200,OK,Thread Group - Login 1-17,text,true,,14448,373,1,1,http://127.0.0.1/shop/home.php,5,0,1
1722613055574,5,Login Request-0,302,Found,Thread Group - Login 1-17,text,true,,3730,249,1,1,http://127.0.0.1/shop/login.php,5,0,1
1722613055579,6,Login Request-1,200,OK,Thread Group - Login 1-17,text,true,,10718,124,1,1,http://127.0.0.1/shop/home.php,5,0,0
1722613055677,10,Login Request,200,OK,Thread Group - Login 1-18,text,true,,14448,373,1,1,http://127.0.0.1/shop/home.php,5,0,1
1722613055677,5,Login Request-0,302,Found,Thread Group - Login 1-18,text,true,,3730,249,1,1,http://127.0.0.1/shop/login.php,5,0,1
